species,iucn,FSp,FUn,FUSE_no,FUSE_median,FUSE_mean,FUSE_sd,FUSE_q025,FUSE_q975,rank,perc
Meliphaga_lewinii,LC,0.23365920889431194,0.26240922533727695,0.49606843423158886,0.02190666824000903,0.021213558534046596,0.014348321559570517,1.3810414011796097e-4,0.036383828759512196,3868,0.4762889440308795
Meliphaga_notata,LC,0.157590679683344,0.327175682592611,0.484766362275955,0.016015415570062735,0.02019705035754631,0.015665226425093593,0.0034395082062881103,0.039720113835104806,3869,0.6322029225255031
Melipotes_fumigatus,LC,0.2510598772610994,0.18819371684160213,0.43925359410270154,0.012338971352493063,0.01732621999666244,0.014127908818802144,0.0010037997546913297,0.03814560230477642,3870,0.7591673559415495
Melithreptus_affinis,LC,0.07955864531156989,0.2176170153919049,0.2971756607034748,0.009980483982565493,0.010170317556923061,0.007955556846366767,0.0015194625643116383,0.024762520748892652,3871,0.851392335263303
Melithreptus_albogularis,LC,0.14608416559647927,0.1847456420497599,0.33082980764623915,0.02090814091922319,0.018267198955988002,0.009575292590211169,0.004547658060171047,0.028519717714265532,3872,0.5023435346015991
Melithreptus_brevirostris,LC,0.19230731542905952,0.26997569414471656,0.4622830095737761,0.03043672440300421,0.02674168325305238,0.011848158972674145,0.008545512875720711,0.039375189168113174,3873,0.32216708023159635
Melithreptus_gularis,LC,0.2031488799013297,0.3042137624131481,0.5073626423144778,0.02110231916522402,0.02304812397207909,0.017785680515200134,9.56001486265684e-4,0.04564145877814511,3874,0.49710504549214224
Melithreptus_lunatus,LC,0.12094718233111247,0.21800855342172057,0.33895573575283305,0.009025320644642357,0.012935454036934737,0.009244878337541241,0.003932471828284329,0.028166668575103162,3875,0.8837882547559966
Melithreptus_validirostris,VU,0.05139891735246298,0.19652791330773184,0.24792683066019483,0.06063091153730496,0.058855819380870616,0.010337361770270444,0.04108849847078651,0.07348468154952953,3876,0.12985938792390406
Melitograis_gilolensis,LC,0.11757930279901589,0.24193475995986624,0.35951406275888215,0.015095622344052732,0.015349771444746797,0.006338464762594027,0.005626780453917851,0.024817852790351792,3877,0.6617038875103392
Mellisuga_helenae,NT,0.6613464055571936,0.1586261123286398,0.8199725178858334,0.09358348787250781,0.09352620602258077,0.00832328771974779,0.07766143187124908,0.10329202771791815,3878,0.0931899641577061
Mellisuga_minima,LC,0.6423468908624388,0.11984445848863166,0.7621913493510705,0.02871491479329112,0.036681058940039396,0.016823730710944926,0.0160427113278421,0.06440043802536653,3879,0.347808105872622
Melocichla_mentalis,LC,0.22792702857833308,0.12481982593697039,0.35274685451530347,0.0251576663376223,0.02415485097429314,0.006087231743521223,0.013784952354607385,0.03204904577090788,3880,0.4116349600220568
Melopsittacus_undulatus,LC,0.4322578434976611,0.19154304585910337,0.6238008893567645,0.027057561441974756,0.027417814426291466,0.016687919933447298,0.005615748865968205,0.046319420330140436,3881,0.37730907085745796
Melospiza_georgiana,LC,0.1893920394829648,0.3009411395766027,0.49033317905956747,0.024580057951466422,0.02310215398262163,0.014506458745655886,0.003593806586173829,0.042832224717782544,3882,0.42349048800661704
Melospiza_lincolnii,LC,0.21727723863019588,0.19722513787018328,0.41450237650037913,0.014481383408483348,0.016505666330888437,0.011627221963382093,0.0014498995143234939,0.034911122984703974,3883,0.6830714088778604
Melospiza_melodia,LC,0.16384201580358723,0.2562999270354018,0.420141942838989,0.021266263305067618,0.019535764970691222,0.010011665072226115,0.005124125293683796,0.03598490700232166,3884,0.4926936862420733
Melozone_kieneri,LC,0.15657357416669782,0.1727998424083678,0.3293734165750656,0.01170212700952325,0.010924466112953526,0.0071634639525312935,0.002445502783525799,0.022125830316090597,3885,0.7835676867934932
Menura_alberti,LC,0.5533993284575008,0.5048900089142865,1.0582893373717872,0.05016455562031799,0.05055872300169753,0.022221163091882507,0.012641693031931673,0.08313369988003427,3886,0.16170388751033912
Menura_novaehollandiae,LC,0.6584585302023301,0.6699277222827027,1.328386252485033,0.04616401981709431,0.05242720290675513,0.038816029510323515,0.010428507487900465,0.10736669258503531,3887,0.17755720981527434
Merganetta_armata,LC,0.21216584633743124,0.2707622929096244,0.48292813924705563,0.021869086115591116,0.02205937156028262,0.011203862839939528,0.0088485973173307,0.040770730398800636,3888,0.478494623655914
Mergellus_albellus,LC,0.31683163382950114,0.30169260467669207,0.6185242385061932,0.030830054951207886,0.026707814878487435,0.019170814416388893,0.002225553604257513,0.05315483515321638,3889,0.315136476426799
