species,iucn,FSp,FUn,FUSE_no,FUSE_median,FUSE_mean,FUSE_sd,FUSE_q025,FUSE_q975,rank,perc
Accipiter_poliocephalus,LC,0.36810770602205994,0.07397106741571935,0.4420787734377793,0.018846933285607013,0.019654134655531178,0.012416528589517981,0.0027776688590878612,0.0345667954099732,52,0.22718500137854977
Accipiter_rhodogaster,LC,0.1500219441466719,0.044738555944756564,0.19476050009142845,0.0061509618636928515,0.008035405568835237,0.00593941420942931,5.156737255119991e-4,0.017523785417298498,53,0.7674386545354287
Accipiter_rufitorques,LC,0.17727235749455567,0.025086889366639168,0.20235924686119483,0.011516911796621912,0.010645395949171289,0.0053807856670817795,0.0017484256986289438,0.017171278108428042,54,0.4087400055141991
Accipiter_rufiventris,LC,0.18592500240875434,0.04135673075274384,0.2272817331614982,0.016395421272675154,0.012329673864079975,0.0071244774474335335,0.0017822919184533063,0.019788051877062153,55,0.27033360904328646
Accipiter_soloensis,LC,0.17928540904171106,0.05367116149870878,0.23295657054041985,0.01148708544813225,0.010461499281037297,0.005291663707378105,0.0012784358795145312,0.018106536347074462,56,0.4106699751861042
Accipiter_striatus,LC,0.23707000077148455,0.0930440445815945,0.33011404535307903,0.019947242904371616,0.018004688999347013,0.008938604354160502,0.002538295141559614,0.028012363880223483,57,0.21298593879239042
Accipiter_superciliosus,LC,0.16093813267550885,0.0833735559116275,0.24431168858713637,0.012726132557046969,0.012748676985603103,0.005994016337079775,0.00244411841744474,0.021263096896881675,58,0.3613178935759581
Accipiter_tachiro,LC,0.1330923918895769,0.04059641107612949,0.17368880296570638,0.01195479779311463,0.010418183120208134,0.0046376646075357115,0.002934325969161588,0.015409047465873633,59,0.39081885856079407
Accipiter_toussenelii,LC,0.13205971250471757,0.04057281324370584,0.17263252574842342,0.006810723650331623,0.007098363565404046,0.005948583522895493,6.228025658347156e-4,0.015269309852042185,60,0.7080231596360629
Accipiter_trinotatus,LC,0.13864925400031008,0.04629990598847533,0.18494915998878542,0.005607252985495323,0.007094978477243047,0.004449145045307123,0.0026382872608816544,0.014060356068144701,61,0.8137579266611524
Accipiter_trivirgatus,LC,0.18194469157628151,0.04735097935653437,0.2292956709328159,0.014748827993255526,0.012293950415321716,0.008174874325505373,5.81051131655795e-4,0.021023429792135534,62,0.3067273228563551
