"","species","family","order","morpho_FSp","morpho_FUn","morpho_FUSE","morpho_FDis","lifehistory_FSp","lifehistory_FUn","lifehistory_FUSE","lifehistory_FDis","diet_FSp","diet_FUn","diet_FUSE","diet_FDis","aggregated_FSp","aggregated_FUn","aggregated_FUSE","aggregated_FDis"
"6744","Touit_batavicus","Psittacidae","Psittaciformes",0.230543939166658,0.180616276653009,0.0214764993973526,0.411160215819667,0.296243223464089,0.0938255091995829,0.02038759017423,0.390068732663672,0.765962707838914,0.491051764229588,0.0640662310189227,1.2570144720685,0.402287354108954,0.488031850335965,0.0458560678012722,0.89031920444492
"6745","Touit_costaricensis","Psittacidae","Psittaciformes",0.203223204353439,0.137880220984838,0.0375579818438095,0.341103425338278,0.167309500232287,0.0518903340560641,0.0242990194135603,0.219199834288351,0.80763294816402,1.67725338727919e-15,0.0867175615670601,0.807632948164022,0.382114272541377,0.206380996199458,0.0639306609164767,0.588495268740835
"6746","Touit_dilectissimus","Psittacidae","Psittaciformes",0.195583720911528,0.0917412791983818,0.0145579728855106,0.28732500010991,0.151771846867206,0.0659119943505942,0.0110530867530499,0.2176838412178,0.80763294816402,1.80526473547431e-15,0.0402826365936478,0.807632948164022,0.377289553788785,0.128322082781554,0.0254481119908043,0.505611636570339
"6747","Touit_huetii","Psittacidae","Psittaciformes",0.195600104187012,0.114913001247719,0.0120056810937902,0.31051310543473,0.192041607548272,0.0379830249493242,0.00891445646877642,0.230024632497596,0.792201136322303,0.122977971367008,0.0347814973089131,0.915179107689312,0.377667116575075,0.173620769611354,0.0211680857179172,0.551287886186428
"6748","Touit_purpuratus","Psittacidae","Psittaciformes",0.187180520383192,0.0869290452008753,0.00983635767622866,0.274109565584067,0.182621361714224,0.0386634170965283,0.00795109999600496,0.221284778810753,0.80763294816402,1.71869848966219e-15,0.0286085908453252,0.807632948164022,0.379384889094198,0.136866298106585,0.018416124822192,0.516251187200783
"6749","Touit_stictopterus","Psittacidae","Psittaciformes",0.169080484995776,0.154622756648695,0.0379666454504487,0.323703241644471,0.194125874651213,0.044956637213338,0.0281813832218884,0.239082511864551,0.762890486910453,2.06485323777144e-14,0.0872551793850428,0.762890486910474,0.358315748133789,0.201398361339867,0.0647578910768844,0.559714109473656
"6750","Toxorhamphus_novaeguineae","Melanocharitidae","Passeriformes",0.239098541085974,0.0823880638206035,0.0147815834606836,0.321486604906577,0.110092532302988,0.0196066724231744,0.00599969864771305,0.129699204726163,0.194891684168245,4.86131376668458e-14,0.00899676439532313,0.194891684168293,0.17217153941032,0.193680782850591,0.0167980645989121,0.365852322260911
"6751","Toxorhamphus_poliopterus","Melanocharitidae","Passeriformes",0.219391893547661,0.117042698183877,0.0193891315098428,0.336434591731537,0.31350661435793,0.036659211462047,0.0201720268890886,0.350165825819977,0.410751514801993,2.06267044228427e-14,0.0236185838136217,0.410751514802014,0.281771289994498,0.340558606204132,0.0355564552577421,0.62232989619863
"6752","Toxostoma_bendirei","Mimidae","Passeriformes",0.0706013807250232,0.059097432041665,0.0288549362727949,0.129698812766688,0.258558730825977,0.120014968836205,0.0819439949130924,0.378573699662182,0.0815487597821739,9.70364297540992e-15,0.0182420362715861,0.0815487597821836,0.10407301162164,0.407099329357759,0.109095050592396,0.5111723409794
"6753","Toxostoma_cinereum","Mimidae","Passeriformes",0.0839776146497588,0.0603602093187669,0.00862157814154117,0.144337823968526,0.147604282588472,0.0366597163618773,0.0109898539488097,0.184263998950349,0.065876084624108,6.68083926159409e-15,0.00394663828758098,0.0658760846241146,0.0594147653281421,0.176614954251195,0.0140498397247239,0.236029719579337
"6754","Toxostoma_crissale","Mimidae","Passeriformes",0.0627704048133036,0.0579577551217657,0.0039443117453505,0.120728159935069,0.230057619276764,0.138412133872209,0.01195391139299,0.368469753148973,0.0493451771433185,1.25925388578315e-14,0.00161546453661955,0.0493451771433311,0.0794015442120901,0.242316741266861,0.0104509625631239,0.321718285478951
"6755","Toxostoma_curvirostre","Mimidae","Passeriformes",0.0898652099626323,0.0660593819422109,0.00553964029654519,0.155924591904843,0.136348804409205,0.0392822380087725,0.00623703011604015,0.175631042417977,0.081548759782174,9.65990943563664e-15,0.00290204713076874,0.0815487597821837,0.063481558188873,0.264857693917849,0.0116206377311139,0.328339252106722
"6756","Toxostoma_guttatum","Mimidae","Passeriformes",0.161964215138407,0.0652714727879242,0.178226659524774,0.227235687926331,0.127056849494455,0.0255756888506034,0.123171785455993,0.152632538345058,0.065876084624108,6.61490821041569e-15,0.0550493441253574,0.0658760846241147,0.0915692625574791,0.189326924661857,0.216018992161111,0.280896187219336
"6757","Toxostoma_lecontei","Mimidae","Passeriformes",0.115002517033632,0.0880747535093183,0.00753776848032386,0.20307727054295,0.158094861587905,0.0599165704607655,0.00808829667135387,0.21801143204867,0.10874214199971,1.60615750793005e-14,0.00404828096930884,0.108742141999726,0.0896561396729033,0.22276842150252,0.011556865907206,0.312424561175423
"6758","Toxostoma_longirostre","Mimidae","Passeriformes",0.23533027047667,0.0714541667886818,0.0102010071425125,0.306784437265352,0.167105920241808,0.0321363135895569,0.00664200081167229,0.199242233831365,0.065876084624108,6.63413883752273e-15,0.00220306254351459,0.0658760846241147,0.147401519166057,0.261902469890763,0.0135770294317942,0.40930398905682
"6759","Toxostoma_ocellatum","Mimidae","Passeriformes",0.284937023488362,0.125718376231359,0.0152689292706381,0.410655399719721,0.143417132804796,0.0274760729324459,0.00640050947984807,0.170893205737242,0.139180549421687,7.26576035042938e-15,0.00521783001896374,0.139180549421694,0.193160773417523,0.190160186654716,0.0142643231015464,0.383320960072239
"6760","Toxostoma_redivivum","Mimidae","Passeriformes",0.231870582617826,0.112099082667181,0.0123064751764727,0.343969665285007,0.145323835716277,0.0383619609067308,0.00659491002137495,0.183685796623008,0.247142104607848,1.17148816501955e-14,0.00886088680813621,0.24714210460786,0.190224648375073,0.332815497994935,0.0186406999682895,0.523040146370008
"6761","Toxostoma_rufum","Mimidae","Passeriformes",0.138827670441262,0.0751793235633742,0.0114087792177634,0.214006994004636,0.179934987355009,0.060176336887864,0.0127893878464531,0.240111324242873,0.081548759782174,9.60454692752103e-15,0.00436652638675345,0.0815487597821836,0.0993386248727801,0.273997389020337,0.0197987177562025,0.373336013893117
"6762","Trachyphonus_darnaudii","Ramphastidae","Piciformes",0.201983683299091,0.0344512995037369,0.0146020523400883,0.236434982802828,0.0901512808204289,0.0418258278287007,0.00817949510617294,0.13197710864913,0.203243304662246,1.08053296473026e-14,0.0125661484042823,0.203243304662257,0.149407933333972,0.184634792139793,0.020563027456657,0.334042725473765
"6763","Trachyphonus_erythrocephalus","Ramphastidae","Piciformes",0.14496421653808,0.0536644785106332,0.0105211258790614,0.198628695048713,0.165969495458416,0.0745894164377786,0.0127247419786342,0.240558911896194,0.462389305636228,0.535079294254853,0.0515103024623674,0.997468599891081,0.229149239882546,0.493408377815946,0.0376356645784125,0.722557617698492
"6764","Trachyphonus_margaritatus","Ramphastidae","Piciformes",0.134035507341741,0.0409198223904176,0.00978011996752656,0.174955329732159,0.202859938393825,0.0692049813422434,0.0151607605081564,0.272064919736068,0.181971341891991,0.262631235355937,0.0246382132505303,0.444602577247929,0.135740927598356,0.315334449189384,0.0249917344745932,0.45107537678774
"6765","Trachyphonus_vaillantii","Ramphastidae","Piciformes",0.102893718583842,0.0565615017215153,0.00665319896653731,0.159455220305357,0.0947454121383653,0.068100569570655,0.00679401766536482,0.16284598170902,0.15292054081231,0.236522378582893,0.0161434877265958,0.389442919395203,0.0836074101554209,0.322968757182886,0.0168455684053315,0.406576167338307
"6766","Tragopan_blythii","Phasianidae","Galliformes",0.484070164151618,0.16996002343101,0.139262251425554,0.654030187582628,0.140018069137656,0.0981416929752385,0.0531240250293038,0.238159762112895,0.751795136256089,0.291666091036899,0.213399547913723,1.04346122729299,0.495699932422937,0.535302388419436,0.211114822588547,1.03100232084237
"6767","Tragopan_caboti","Phasianidae","Galliformes",0.41321751351346,0.174934559740304,0.13322956929944,0.588152073253764,0.17246106459876,0.0894500010061022,0.0615931932157836,0.261911065604863,0.866491686572679,1.09474561323917e-13,0.190445518807779,0.866491686572789,0.496524141532708,0.569038353533038,0.229405958491892,1.06556249506575
"6768","Tragopan_melanocephalus","Phasianidae","Galliformes",0.502120751350095,0.100344939078554,0.129595117452648,0.602465690428649,0.197074230293258,0.109256305150446,0.0681496627494766,0.306330535443703,0.789794404823664,0.0994939607750623,0.185495334904849,0.889288365598726,0.525559687797574,0.290966172690312,0.171625861177391,0.816525860487886
"6769","Tragopan_satyra","Phasianidae","Galliformes",0.48708084259379,0.132060126397191,0.0319314430651038,0.619140968990982,0.137284546960441,0.102598920720664,0.0125311165550455,0.239883467681105,0.877268013069615,6.44260421641727e-14,0.0448596323039837,0.877268013069679,0.536952806604355,0.313871125560534,0.0435451593357482,0.850823932164889
"6770","Tragopan_temminckii","Phasianidae","Galliformes",0.460758379534416,0.135960276070928,0.0246444070937436,0.596718655605345,0.171111649163581,0.10953920076402,0.0117028073085849,0.280650849927601,0.810887614397021,0.22256168729307,0.042130996517606,1.03344930169009,0.504177702143529,0.352792693550935,0.0351186568042866,0.856970395694465
"6771","Tregellasia_capito","Petroicidae","Passeriformes",0.163927248173527,0.0436481134241093,0.00769990129537305,0.207575361597636,0.129462240554984,0.0334559605238722,0.00605021020708605,0.162918201078856,0.0996752789437345,1.15407728451176e-14,0.00370754617419753,0.099675278943746,0.10332343373608,0.12325341135006,0.0084007127135692,0.22657684508614
"6772","Tregellasia_leucops","Petroicidae","Passeriformes",0.166228734628178,0.0459391566506739,0.00927457661743797,0.212167891278852,0.16931072066964,0.0564309779505902,0.00986372404632194,0.22574169862023,0.0996752789437346,1.15422716139543e-14,0.00437264330994638,0.0996752789437461,0.115420164529089,0.141172279386957,0.0112008874328649,0.256592443916046
"6773","Treron_apicauda","Columbidae","Columbiformes",0.246830562563313,0.077864248693441,0.0179576935993158,0.324694811256754,0.161224840856744,0.0349952841041989,0.0108970478038295,0.196220124960943,0.80763294816402,2.7692626972849e-16,0.043992865028541,0.80763294816402,0.396936174813822,0.151927071937514,0.0301403967214422,0.548863246751335
"6774","Treron_australis","Columbidae","Columbiformes",0.206578368792154,0.0677021806742352,0.0174122786426393,0.274280549466389,0.196699767392515,0.0840162853742778,0.0178167187309407,0.280716052766792,0.80763294816402,3.62110368894167e-16,0.0503169828202471,0.807632948164021,0.388102116239893,0.0956637434623179,0.0304830106523762,0.48376585970221
"6775","Treron_bicinctus","Columbidae","Columbiformes",0.183199913879364,0.0534247311565741,0.0138007715341277,0.236624645035938,0.157495515016397,0.0418618125155821,0.0116418038896566,0.199357327531979,0.80763294816402,2.4268886524346e-16,0.0462238284909634,0.80763294816402,0.374179040506432,0.0910833843499133,0.0269294259261977,0.465262424856346
"6776","Treron_calvus","Columbidae","Columbiformes",0.196039821329026,0.0383836450387477,0.0140155664679344,0.234423466367774,0.158630954492848,0.0417664728098713,0.0119962041504361,0.20039742730272,0.783925456397693,0.0459880985579323,0.048568602509706,0.829913554955626,0.369125939060947,0.164000650033104,0.0315307863842734,0.533126589094051
"6777","Treron_capellei","Columbidae","Columbiformes",0.275749494661298,0.0859505756518129,0.0726513873509025,0.361700070313111,0.146818086949906,0.0934712931589103,0.0488790836457886,0.240289380108816,0.80763294816402,2.90389845709334e-16,0.155213009077983,0.807632948164021,0.406609269816058,0.245183034931465,0.127162351193975,0.651792304747522
"6778","Treron_curvirostra","Columbidae","Columbiformes",0.128896239598658,0.0723637908013583,0.0121748632749032,0.201260030400017,0.161852166325697,0.0254131815393837,0.0113336285898637,0.187265347865081,0.80763294816402,3.6847525098159e-16,0.0478858919262255,0.807632948164021,0.359947497959573,0.0911695637192791,0.0270623826552069,0.451117061678852
"6779","Treron_floris","Columbidae","Columbiformes",0.145829975961283,0.0612940231483729,0.0482500659016705,0.207123999109656,0.136599142719947,0.0453482513541178,0.042512261352962,0.181947394074065,0.80763294816402,4.08009962681828e-16,0.175908877535256,0.807632948164021,0.360531427685979,0.0862863926341201,0.101236964637063,0.446817820320099
"6780","Treron_formosae","Columbidae","Columbiformes",0.2441155857396,0.0896753196930663,0.0374486245441516,0.333790905432666,0.167174837308858,0.0489054753532385,0.0244039646900677,0.216080312662097,0.792201136322303,0.122977971367007,0.0994670266846151,0.91517910768931,0.390903961764134,0.16553538789154,0.0616611232865777,0.556439349655674
"6781","Treron_fulvicollis","Columbidae","Columbiformes",0.139388097710229,0.072199699119306,0.0528684510209916,0.211587796829535,0.149610266678142,0.0255232784605151,0.0439653412202685,0.175133545138657,0.80763294816402,2.63778883792871e-16,0.18784200123804,0.80763294816402,0.360680852224241,0.0813670942844849,0.107319841072255,0.442047946508726
"6782","Treron_griseicauda","Columbidae","Columbiformes",0.1585412371434,0.0665166271235757,0.00948208547401555,0.225057864266976,0.148371460791968,0.0301582030060819,0.00753148354411923,0.17852966379805,0.80763294816402,3.58171136875602e-16,0.0334903473612504,0.80763294816402,0.365593028402367,0.0683361499819716,0.0181772953136519,0.433929178384339
"6783","Treron_olax","Columbidae","Columbiformes",0.0976173811520659,0.125600363351164,0.00863689934340161,0.22321774450323,0.169170093830714,0.0433282677485336,0.0082247626029655,0.212498361579248,0.80763294816402,4.99626506070011e-16,0.0307207190219575,0.80763294816402,0.354383349744873,0.150891106772402,0.0193884828759996,0.505274456517274
"6784","Treron_phoenicopterus","Columbidae","Columbiformes",0.252071113376637,0.0590892552194738,0.0137016449288006,0.311160368596111,0.152257999777019,0.0484243961782074,0.00886296340523516,0.200682395955227,0.783925456397693,0.0459880985579326,0.0360504415535845,0.829913554955626,0.388724225402281,0.169813060148455,0.0244343416837354,0.558537285550735
"6785","Treron_pompadora","Columbidae","Columbiformes",0.186490928903055,0.0654737821309717,0.010206010366116,0.251964711034027,0.139975069368137,0.0327367939588085,0.00701022844003452,0.172711863326946,0.730268324610526,2.10357930767744e-14,0.029220112090936,0.730268324610547,0.342181199767407,0.121503746971273,0.018679691887705,0.463684946738681
"6786","Treron_psittaceus","Columbidae","Columbiformes",0.186012056285157,0.0440428228739497,0.0925034268693353,0.230054879159107,0.166989783634958,0.0327981886791583,0.0808219225390742,0.199787972314116,0.80763294816402,5.64441426036868e-16,0.292311589692358,0.80763294816402,0.376494236322364,0.08841532538522,0.178703567791276,0.464909561707584
"6787","Treron_seimundi","Columbidae","Columbiformes",0.195448423690599,0.10864367145373,0.0195445726898181,0.304092095144328,0.170573483760038,0.0391695713590086,0.0135269629067338,0.209743055119046,0.80763294816402,5.00262754241674e-16,0.0509827318158933,0.80763294816402,0.380061469583771,0.130160769588863,0.032550120054649,0.510222239172633
"6788","Treron_sieboldii","Columbidae","Columbiformes",0.245640892749539,0.0388653486001599,0.013729955007542,0.284506241349699,0.153707774510767,0.0413421040167608,0.00943812360640839,0.195049878527528,0.80763294816402,4.92511535599724e-16,0.0383807804668184,0.80763294816402,0.395408279880677,0.119436331681458,0.0246767575289885,0.514844611562135
"6789","Treron_sphenurus","Columbidae","Columbiformes",0.218799571492853,0.0431554722669384,0.0127323824878294,0.261955043759792,0.202253498625183,0.103755019312446,0.0148519948506346,0.306008517937629,0.80763294816402,5.35046288807459e-16,0.0385652674147585,0.80763294816402,0.393279875034708,0.108667173037585,0.0242059042608131,0.501947048072293
"6790","Treron_teysmannii","Columbidae","Columbiformes",0.171496299944173,0.050299231550932,0.0253998993196655,0.221795531495105,0.151706204741199,0.0377447914764831,0.0217364770997129,0.189450996217682,0.80763294816402,6.01093563410103e-16,0.0894947617381437,0.80763294816402,0.36978991247541,0.0675988632049574,0.0494757765400529,0.437388775680367
"6791","Treron_vernans","Columbidae","Columbiformes",0.115726533698058,0.0498620627859888,0.00763956258676353,0.165588596484047,0.167381953255944,0.0342890846948554,0.00929451683146553,0.201671037950799,0.79784920651047,9.325888892946e-14,0.0361508210275901,0.797849206510563,0.353824918690752,0.236355288392245,0.02689848289924,0.590180207082997
"6792","Treron_waalia","Columbidae","Columbiformes",0.236470324211034,0.0322143466905425,0.0134781427006478,0.268684670901577,0.233598410789409,0.0751008721731159,0.0154672084670116,0.308699282962525,0.80763294816402,6.75503541953385e-16,0.0398853503633265,0.80763294816402,0.405586446280161,0.126573742029178,0.0264902725071139,0.532160188309339
"6793","Trichastoma_bicolor","Timaliidae","Passeriformes",0.201939140484681,0.0794980779474623,0.0142337252202833,0.281437218432144,0.155465356411257,0.020862333052493,0.00894677059512156,0.17632768946375,0.139180549421686,4.80760187971515e-15,0.00707008099880101,0.139180549421691,0.143095934828368,0.0721364759486281,0.0109076443275122,0.215232410776996
"6794","Trichastoma_celebense","Timaliidae","Passeriformes",0.236974897582914,0.046100538978347,0.0169795362977332,0.283075436561261,0.117651309484142,0.0249193783851349,0.00859551120914245,0.142570687869277,0.139180549421686,4.81299595358556e-15,0.00839216082839274,0.139180549421691,0.156270934903589,0.0647961226154077,0.0132899620408065,0.221067057518997
"6795","Trichastoma_rostratum","Timaliidae","Passeriformes",0.232257740903553,0.0587445611897183,0.0146041174089148,0.291002302093271,0.141410098792913,0.0109695142992888,0.00768572841969458,0.152379613092202,0.139180549421686,4.806161015579e-15,0.00702336807355655,0.139180549421691,0.158138681122249,0.0708131789649306,0.0115158419491962,0.22895186008718
"6796","Trichodere_cockerelli","Meliphagidae","Passeriformes",0.200840029914287,0.0336094010755668,0.0088648532089692,0.234449430989854,0.102564633033543,0.00956421280368583,0.0042531750947419,0.112128845837229,0.669860406297031,3.04771941656987e-14,0.0250490233438271,0.669860406297062,0.318916183316771,0.110998126146849,0.016174406220257,0.42991430946362
"6797","Trichoglossus_chlorolepidotus","Psittacidae","Psittaciformes",0.212938703993243,0.0882505445483722,0.0154369133773544,0.301189248541615,0.233028372406683,0.023956250334639,0.013188637519197,0.256984622741322,0.847076180454369,7.21768637121512e-14,0.0427266813983704,0.847076180454441,0.412230093533927,0.237946195362294,0.0329828449331645,0.650176288896221
"6798","Trichoglossus_euteles","Psittacidae","Psittaciformes",0.199231591651382,0.0897517070061501,0.012642150416153,0.288983298657532,0.196000620446875,0.0315182163909574,0.00997357361080511,0.227518836837832,0.935996200495879,4.9281365686225e-14,0.0400977627563263,0.935996200495929,0.435899771419623,0.24475056343927,0.0293978902061936,0.680650334858893
"6799","Trichoglossus_flavoviridis","Psittacidae","Psittaciformes",0.181046723993296,0.134593844652362,0.0123459708985188,0.315640568645658,0.213041263663691,0.0575278288569339,0.0105967659025139,0.270569092520625,0.837668877489925,0.493786166676764,0.0506246923403807,1.33145504416669,0.3947202913135,0.473598428160627,0.0334373709447187,0.868318719474127
"6800","Trichoglossus_haematodus","Psittacidae","Psittaciformes",0.21261728102227,0.10462720066828,0.0102918684480914,0.317244481690549,0.226578451440261,0.0349729657497553,0.00849766496515016,0.261551417190016,0.779849286627383,0.611319347950926,0.0439043067686394,1.39116863457831,0.385192493222395,0.523407760579396,0.0290259088003174,0.908600253801791
"6801","Trichoglossus_johnstoniae","Psittacidae","Psittaciformes",0.158057500440676,0.0790395759127531,0.0267519900676371,0.237097076353429,0.226565166800188,0.0457895480697831,0.0306690034166766,0.272354714869971,0.935996200495879,4.8942733513961e-14,0.101642269220194,0.935996200495928,0.429961731762999,0.251405373854033,0.0750095998713806,0.681367105617032
"6802","Trichoglossus_ornatus","Psittacidae","Psittaciformes",0.185272565500114,0.149713256429616,0.0120763040946253,0.33498582192973,0.256288200240105,0.0602097037157481,0.0114155329578713,0.316497903955853,0.863837373435357,0.117841616890057,0.034785357225293,0.981678990325415,0.414908759510574,0.274228336724826,0.0246084571895376,0.6891370962354
"6803","Trichoglossus_rubiginosus","Psittacidae","Psittaciformes",0.179042666816572,0.0966788300243082,0.0328161410043342,0.275721496840881,0.383657581642309,0.0905935720716035,0.0557874968773392,0.474251153713912,0.614098597757373,0.316965211129876,0.106700532457463,0.93106380888725,0.357658755893551,0.512831391982304,0.100098289932361,0.870490147875855
"6804","Tricholaema_diademata","Ramphastidae","Piciformes",0.18678691724433,0.0799437209310021,0.0141885790913585,0.266730638175332,0.089708980406862,0.0337534339737341,0.00660119784305286,0.123462414380596,0.467199478019982,6.00458901099684e-14,0.0246771224865949,0.467199478020042,0.234432350506534,0.396758729466824,0.0331488415192209,0.631191079973358
"6805","Tricholaema_frontata","Ramphastidae","Piciformes",0.148066476954259,0.0481899977454935,0.00949924687113368,0.196256474699752,0.0836276163215521,0.0456952078309489,0.00627224389863219,0.129322824152501,0.247142104607849,4.89451698934016e-15,0.0119438212962343,0.247142104607854,0.13553394866972,0.146399572865268,0.0136109136599801,0.281933521534988
"6806","Tricholaema_hirsuta","Ramphastidae","Piciformes",0.100353611629648,0.0541832268230308,0.00420956754630213,0.154536838452679,0.105377774355194,0.0258374508098788,0.00357597893668478,0.131215225165073,0.247142104607849,4.8842125160669e-15,0.00671953511809051,0.247142104607854,0.119823868200636,0.117219894738404,0.00644628513116062,0.23704376293904
"6807","Tricholaema_lacrymosa","Ramphastidae","Piciformes",0.232115013655035,0.0804438402155497,0.0174649133957707,0.312558853870585,0.0753509731569864,0.028750790982108,0.00585516876581543,0.104101764139094,0.465266866322733,0.23568323377994,0.0386997604233952,0.700950100102673,0.252846107493524,0.22611852986016,0.026625036091162,0.478964637353684
"6808","Tricholaema_leucomelas","Ramphastidae","Piciformes",0.154346486367594,0.0445241397651214,0.00920899711888581,0.198870626132715,0.095467651704939,0.0741888150719159,0.00786300282249692,0.169656466776855,0.296230778550147,0.436143105021142,0.0333901280676744,0.732373883571289,0.157961894702491,0.350452296913141,0.0233299002203358,0.508414191615631
"6809","Tricholaema_melanocephala","Ramphastidae","Piciformes",0.249648742312964,0.066054064642232,0.0138753489358633,0.315702806955196,0.105340591310376,0.04798085606076,0.0067726134898841,0.153321447371136,0.0923629791484164,0.12953436757872,0.00978089876725466,0.221897346727136,0.150011806142643,0.317235515825579,0.0204404490826969,0.467247321968222
"6810","Tricholestes_criniger","Pycnonotidae","Passeriformes",0.195545628543933,0.0598520639917508,0.0141326657649066,0.255397692535684,0.104690479843948,0.0292482912190362,0.00743922878891868,0.133938771062984,0.247142104607849,4.98400366542792e-15,0.0136792800820347,0.247142104607854,0.162489151185229,0.099385025066106,0.0144881862106485,0.261874176251335
"6811","Trichothraupis_melanops","Thraupidae","Passeriformes",0.111737698004915,0.0088173443148403,0.00717908021403798,0.120555042319755,0.127636411069518,0.021485271749636,0.00887156868378856,0.149121682819154,0.013705207641749,2.44265760942552e-14,0.000819145862458264,0.0137052076417734,0.048940419080594,0.15907712205309,0.0123506069674238,0.208017541133684
"6812","Triclaria_malachitacea","Psittacidae","Psittaciformes",0.177073011887575,0.159866603327717,0.0102002987135392,0.336939615215292,0.127613064349673,0.062141772816833,0.00576198660616498,0.189754837166506,0.633884240625146,2.99391232150044e-14,0.0190736845056559,0.633884240625176,0.29951453912996,0.339632220825899,0.0192299785059353,0.639146759955859
"6813","Trigonoceps_occipitalis","Accipitridae","Accipitriformes",0.797930158543063,0.147058309434838,0.591732443072915,0.944988467977901,0.582421322035529,0.0692186630469935,0.442653842702494,0.651639985082523,0.995118389892233,0.163970628489372,0.687988209524351,1.1590890183816,0.851827788096303,0.171808292783634,0.628179806312918,1.02363608087994
"6814","Tringa_erythropus","Scolopacidae","Charadriiformes",0.280509601645054,0.121722839453751,0.0183264392713009,0.402232441098806,0.179377077922418,0.055475515080099,0.0107526012394129,0.234852593002517,0.141239808430815,1.79502685232934e-14,0.0064843743230747,0.141239808430833,0.198737851351512,0.282087172903215,0.0218575109530166,0.480825024254727
"6815","Tringa_flavipes","Scolopacidae","Charadriiformes",0.249537913894756,0.138969220363224,0.0788567578791869,0.38850713425798,0.257838153549455,0.127269174689201,0.0781950527020449,0.385107328238656,0.139180549421686,2.38894120218819e-16,0.0290311959775533,0.139180549421686,0.201764019161616,0.323633732030638,0.105116106367379,0.525397751192254
"6816","Tringa_glareola","Scolopacidae","Charadriiformes",0.197154761532308,0.10008777137354,0.0164019772011451,0.297242532905848,0.178613141892748,0.0367325712756793,0.011915571921924,0.215345713168427,0.139180549421686,2.26624365078318e-16,0.00772098453201119,0.139180549421687,0.146552081591486,0.177428869834786,0.0178614382736152,0.323980951426272
"6817","Tringa_guttifer","Scolopacidae","Charadriiformes",0.28297000053657,0.108031218698149,0.178986590661132,0.391001219234719,0.181669786682889,0.048182100387894,0.109185365545009,0.229851887070783,0.2259455697651,2.14950269596808e-14,0.107429306357858,0.225945569765122,0.222835305795792,0.287274270396769,0.227532458192503,0.51010957619256
"6818","Tringa_melanoleuca","Scolopacidae","Charadriiformes",0.317124235221071,0.0879503359072299,0.0461672298167779,0.405074571128301,0.191927069774443,0.0668861624767368,0.0297448133326065,0.25881323225118,0.16414185059278,3.59122824105899e-14,0.018967870495795,0.164141850592816,0.23191277402615,0.253977768169558,0.0551258653583265,0.485890542195708
"6819","Tringa_nebularia","Scolopacidae","Charadriiformes",0.315902536861618,0.0961071677066987,0.0188442095250392,0.412009704568317,0.296796802476874,0.0517710324172593,0.0159730679592908,0.348567834894133,0.139932577875552,0.229940492789346,0.0169384807850834,0.369873070664898,0.256179796882293,0.260555095663363,0.0235599544072391,0.516734892545656
"6820","Tringa_ochropus","Scolopacidae","Charadriiformes",0.187992792933514,0.116156093211542,0.0120744772700579,0.304148886145056,0.173541881232837,0.0396999381374559,0.00848618532383878,0.213241819370293,0.168313095673438,0.0520277669249354,0.0087670275961348,0.220340862598373,0.148617749286438,0.289250990749339,0.0173212347078353,0.437868740035776
"6821","Tringa_solitaria","Scolopacidae","Charadriiformes",0.195487438597804,0.0783164382121015,0.0131131492144051,0.273803876809906,0.162314548822066,0.0511206126481147,0.0102420121769656,0.213435161470181,0.165393247290268,1.65390579606167e-14,0.00794909042025879,0.165393247290285,0.148857961492268,0.259914762844224,0.0194920086364462,0.408772724336492
"6822","Tringa_stagnatilis","Scolopacidae","Charadriiformes",0.233426224313351,0.142110834264788,0.0116752182079693,0.37553705857814,0.193791152193852,0.0564225864727693,0.00779914849540689,0.250213738666621,0.213199791421531,0.25906873515744,0.0146533922918568,0.472268526578971,0.192520166698809,0.400791223665493,0.0183635759305456,0.593311390364302
"6823","Tringa_totanus","Scolopacidae","Charadriiformes",0.24409869884972,0.111705620204594,0.0107359281826473,0.355804319054314,0.289877683002802,0.0418899910399095,0.0100167752234097,0.331767674042711,0.141239808430815,1.79686712042942e-14,0.00428518540830205,0.141239808430833,0.210517094740541,0.290168797095913,0.015052269060633,0.500685891836454
"6824","Trochilus_polytmus","Trochilidae","Apodiformes",0.44408591988377,0.0367715488888866,0.0178153774653362,0.480857468772657,0.115734219115739,0.00527556174648468,0.00452120522927645,0.121009780862223,0.866048672064608,1.07279118362639e-14,0.0318038353119891,0.866048672064619,0.506791161732671,0.0272982972045225,0.0197632102731942,0.534089458937194
"6825","Trochilus_scitulus","Trochilidae","Apodiformes",0.435529987385398,0.0601262173756636,0.0188887688493778,0.495656204761062,0.0936846051812141,0.0238211797892686,0.00452336368734323,0.117505784970483,0.866048672064608,1.07826150073509e-14,0.0326860623248023,0.866048672064619,0.50022893020668,0.0513106774907956,0.0209874812674444,0.551539607697476
"6826","Trochocercus_cyanomelas","Monarchidae","Passeriformes",0.227486686315848,0.0530984762064332,0.00863752270319676,0.280585162522281,0.11441673902432,0.0233358935136887,0.00425692938096608,0.137752632538009,0.139180549421686,5.03687299147062e-17,0.0043008895966195,0.139180549421686,0.149607555736412,0.0629517578900708,0.00655539833725331,0.212559313626483
"6827","Trochocercus_nitens","Monarchidae","Passeriformes",0.287952404158099,0.102211602938637,0.0233934441560132,0.390164007096736,0.134356924052514,0.0342019887948838,0.0101903036329311,0.168558912847398,0.139180549421686,0,0.00842352339022005,0.139180549421686,0.193446065553678,0.114910346098382,0.0185446365322376,0.30835641165206
